participant_id,trial_id,time,event,colour,coordinates,stimulus_onset_ms
354,0.0,5887241,TRIALID,,,
354,0.0,5887259,START,,,
354,0.0,5887293,FIXPOINT,255 255 255,960 540,
354,0.0,5889989,stimulus_onset,255 0 0,629 540,
354,0.0,5890991,FIXPOINT,255 0 0,629 540,
354,0.0,5890992,TRIAL_VAR_DATA,,left,2696.0
354,0.0,5891096,END,,,
354,1.0,5892470,TRIALID,,,
354,1.0,5892486,START,,,
354,1.0,5892523,FIXPOINT,255 255 255,960 540,
354,1.0,5894039,stimulus_onset,255 0 0,1290 540,
354,1.0,5895041,FIXPOINT,255 0 0,1290 540,
354,1.0,5895047,TRIAL_VAR_DATA,,right,1516.0
354,1.0,5895150,END,,,
354,2.0,5899779,TRIALID,,,
354,2.0,5899795,START,,,
354,2.0,5899834,FIXPOINT,255 255 255,960 540,
354,2.0,5902424,stimulus_onset,255 0 0,629 540,
354,2.0,5903425,FIXPOINT,255 0 0,629 540,
354,2.0,5903431,TRIAL_VAR_DATA,,left,2590.0
354,2.0,5903535,END,,,
354,3.0,5904968,TRIALID,,,
354,3.0,5904986,START,,,
354,3.0,5905025,FIXPOINT,255 255 255,960 540,
354,3.0,5907410,stimulus_onset,255 0 0,629 540,
354,3.0,5908411,FIXPOINT,255 0 0,629 540,
354,3.0,5908412,TRIAL_VAR_DATA,,left,2385.0
354,3.0,5908515,END,,,
354,4.0,5909360,TRIALID,,,
354,4.0,5909379,START,,,
354,4.0,5909413,FIXPOINT,255 255 255,960 540,
354,4.0,5910630,stimulus_onset,255 0 0,1290 540,
354,4.0,5911632,FIXPOINT,255 0 0,1290 540,
354,4.0,5911633,TRIAL_VAR_DATA,,right,1217.0
354,4.0,5911738,END,,,
354,5.0,5912635,TRIALID,,,
354,5.0,5912654,START,,,
354,5.0,5912691,FIXPOINT,255 255 255,960 540,
354,5.0,5914243,stimulus_onset,255 0 0,1290 540,
354,5.0,5915245,FIXPOINT,255 0 0,1290 540,
354,5.0,5915246,TRIAL_VAR_DATA,,right,1552.0
354,5.0,5915348,END,,,
354,6.0,5916746,TRIALID,,,
354,6.0,5916765,START,,,
354,6.0,5916805,FIXPOINT,255 255 255,960 540,
354,6.0,5918988,stimulus_onset,255 0 0,629 540,
354,6.0,5919989,FIXPOINT,255 0 0,629 540,
354,6.0,5919995,TRIAL_VAR_DATA,,left,2183.0
354,6.0,5920099,END,,,
354,7.0,5921416,TRIALID,,,
354,7.0,5921440,START,,,
354,7.0,5921477,FIXPOINT,255 255 255,960 540,
354,7.0,5923696,stimulus_onset,255 0 0,1290 540,
354,7.0,5924698,FIXPOINT,255 0 0,1290 540,
354,7.0,5924699,TRIAL_VAR_DATA,,right,2219.0
354,7.0,5924802,END,,,
354,8.0,5926403,TRIALID,,,
354,8.0,5926421,START,,,
354,8.0,5926460,FIXPOINT,255 255 255,960 540,
354,8.0,5928017,stimulus_onset,255 0 0,1290 540,
354,8.0,5929019,FIXPOINT,255 0 0,1290 540,
354,8.0,5929024,TRIAL_VAR_DATA,,right,1557.0
354,8.0,5929127,END,,,
354,9.0,5930630,TRIALID,,,
354,9.0,5930649,START,,,
354,9.0,5930689,FIXPOINT,255 255 255,960 540,
354,9.0,5932948,stimulus_onset,255 0 0,629 540,
354,9.0,5933949,FIXPOINT,255 0 0,629 540,
354,9.0,5933950,TRIAL_VAR_DATA,,left,2259.0
354,9.0,5934054,END,,,
354,10.0,5936218,TRIALID,,,
354,10.0,5936237,START,,,
354,10.0,5936279,FIXPOINT,255 255 255,960 540,
354,10.0,5938800,stimulus_onset,255 0 0,1290 540,
354,10.0,5939801,FIXPOINT,255 0 0,1290 540,
354,10.0,5939805,TRIAL_VAR_DATA,,right,2521.0
354,10.0,5939907,END,,,
354,11.0,5941437,TRIALID,,,
354,11.0,5941455,START,,,
354,11.0,5941496,FIXPOINT,255 255 255,960 540,
354,11.0,5943701,stimulus_onset,255 0 0,1290 540,
354,11.0,5944702,FIXPOINT,255 0 0,1290 540,
354,11.0,5944705,TRIAL_VAR_DATA,,right,2205.0
354,11.0,5944810,END,,,
354,12.0,5946126,TRIALID,,,
354,12.0,5946145,START,,,
354,12.0,5946184,FIXPOINT,255 255 255,960 540,
354,12.0,5948174,stimulus_onset,255 0 0,629 540,
354,12.0,5949176,FIXPOINT,255 0 0,629 540,
354,12.0,5949177,TRIAL_VAR_DATA,,left,1990.0
354,12.0,5949279,END,,,
354,13.0,5950695,TRIALID,,,
354,13.0,5950714,START,,,
354,13.0,5950750,FIXPOINT,255 255 255,960 540,
354,13.0,5952154,stimulus_onset,255 0 0,1290 540,
354,13.0,5953156,FIXPOINT,255 0 0,1290 540,
354,13.0,5953157,TRIAL_VAR_DATA,,right,1404.0
354,13.0,5953262,END,,,
354,14.0,5954232,TRIALID,,,
354,14.0,5954256,START,,,
354,14.0,5954294,FIXPOINT,255 255 255,960 540,
354,14.0,5956236,stimulus_onset,255 0 0,629 540,
354,14.0,5957238,FIXPOINT,255 0 0,629 540,
354,14.0,5957238,TRIAL_VAR_DATA,,left,1942.0
354,14.0,5957343,END,,,
354,15.0,5958591,TRIALID,,,
354,15.0,5958609,START,,,
354,15.0,5958644,FIXPOINT,255 255 255,960 540,
354,15.0,5960106,stimulus_onset,255 0 0,629 540,
354,15.0,5961108,FIXPOINT,255 0 0,629 540,
354,15.0,5961109,TRIAL_VAR_DATA,,left,1462.0
354,15.0,5961212,END,,,
87,0.0,4707367,TRIALID,,,
87,0.0,4707396,START,,,
87,0.0,4707438,FIXPOINT,255 255 255,960 540,
87,0.0,4715829,stimulus_onset,255 0 0,624 540,
87,0.0,4715831,FIXPOINT,255 0 0,624 540,
87,0.0,4716575,TRIAL_VAR_DATA,,left,743.0
87,0.0,4718678,END,,,
87,1.0,4719293,TRIALID,,,
87,1.0,4719298,START,,,
87,1.0,4719332,FIXPOINT,255 255 255,960 540,
87,1.0,4723122,stimulus_onset,255 0 0,1295 540,
87,1.0,4723124,FIXPOINT,255 0 0,1295 540,
87,1.0,4723875,TRIAL_VAR_DATA,,right,750.0
87,1.0,4725979,END,,,
87,2.0,4726596,TRIALID,,,
87,2.0,4726601,START,,,
87,2.0,4726634,FIXPOINT,255 255 255,960 540,
87,2.0,4729760,stimulus_onset,255 0 0,1295 540,
87,2.0,4729762,FIXPOINT,255 0 0,1295 540,
87,2.0,4730342,TRIAL_VAR_DATA,,right,579.0
87,2.0,4732444,END,,,
87,3.0,4733059,TRIALID,,,
87,3.0,4733065,START,,,
87,3.0,4733099,FIXPOINT,255 255 255,960 540,
87,3.0,4740588,stimulus_onset,255 0 0,624 540,
87,3.0,4740590,FIXPOINT,255 0 0,624 540,
87,3.0,4741308,TRIAL_VAR_DATA,,left,718.0
87,3.0,4743413,END,,,
87,4.0,4744029,TRIALID,,,
87,4.0,4744034,START,,,
87,4.0,4744068,FIXPOINT,255 255 255,960 540,
87,4.0,4747806,stimulus_onset,255 0 0,1295 540,
87,4.0,4747808,FIXPOINT,255 0 0,1295 540,
87,4.0,4748677,TRIAL_VAR_DATA,,right,868.0
87,4.0,4750781,END,,,
87,5.0,4751395,TRIALID,,,
87,5.0,4751400,START,,,
87,5.0,4751436,FIXPOINT,255 255 255,960 540,
87,5.0,4754176,stimulus_onset,255 0 0,624 540,
87,5.0,4754178,FIXPOINT,255 0 0,624 540,
87,5.0,4754892,TRIAL_VAR_DATA,,left,714.0
87,5.0,4756995,END,,,
231,0.0,2214509,TRIALID,,,
231,0.0,2214528,START,,,
231,0.0,2214564,FIXPOINT,255 255 255,960 540,
231,0.0,2217260,stimulus_onset,255 0 0,627 540,
231,0.0,2218273,FIXPOINT,255 0 0,627 540,
231,0.0,2218275,TRIAL_VAR_DATA,,left,2696.0
231,0.0,2218378,END,,,
231,1.0,2220803,TRIALID,,,
231,1.0,2220822,START,,,
231,1.0,2220865,FIXPOINT,255 255 255,960 540,
231,1.0,2222381,stimulus_onset,255 0 0,627 540,
231,1.0,2223393,FIXPOINT,255 0 0,627 540,
231,1.0,2223394,TRIAL_VAR_DATA,,left,1516.0
231,1.0,2223497,END,,,
231,2.0,2225744,TRIALID,,,
231,2.0,2225763,START,,,
231,2.0,2225802,FIXPOINT,255 255 255,960 540,
231,2.0,2228392,stimulus_onset,255 0 0,1292 540,
231,2.0,2229407,FIXPOINT,255 0 0,1292 540,
231,2.0,2229410,TRIAL_VAR_DATA,,right,2590.0
231,2.0,2229513,END,,,
231,3.0,2231895,TRIALID,,,
231,3.0,2231914,START,,,
231,3.0,2231953,FIXPOINT,255 255 255,960 540,
231,3.0,2234338,stimulus_onset,255 0 0,627 540,
231,3.0,2235352,FIXPOINT,255 0 0,627 540,
231,3.0,2235354,TRIAL_VAR_DATA,,left,2385.0
231,3.0,2235457,END,,,
231,4.0,2237864,TRIALID,,,
231,4.0,2237883,START,,,
231,4.0,2237920,FIXPOINT,255 255 255,960 540,
231,4.0,2239137,stimulus_onset,255 0 0,1292 540,
231,4.0,2240150,FIXPOINT,255 0 0,1292 540,
231,4.0,2240152,TRIAL_VAR_DATA,,right,1217.0
231,4.0,2240254,END,,,
231,5.0,2242564,TRIALID,,,
231,5.0,2242583,START,,,
231,5.0,2242620,FIXPOINT,255 255 255,960 540,
231,5.0,2244172,stimulus_onset,255 0 0,627 540,
231,5.0,2245185,FIXPOINT,255 0 0,627 540,
231,5.0,2245187,TRIAL_VAR_DATA,,left,1552.0
231,5.0,2245289,END,,,
231,6.0,2246952,TRIALID,,,
231,6.0,2246971,START,,,
231,6.0,2247012,FIXPOINT,255 255 255,960 540,
231,6.0,2249195,stimulus_onset,255 0 0,1292 540,
231,6.0,2250209,FIXPOINT,255 0 0,1292 540,
231,6.0,2250210,TRIAL_VAR_DATA,,right,2183.0
231,6.0,2250312,END,,,
231,7.0,2252105,TRIALID,,,
231,7.0,2252121,START,,,
231,7.0,2252162,FIXPOINT,255 255 255,960 540,
231,7.0,2254381,stimulus_onset,255 0 0,1292 540,
231,7.0,2255395,FIXPOINT,255 0 0,1292 540,
231,7.0,2255397,TRIAL_VAR_DATA,,right,2219.0
231,7.0,2255500,END,,,
231,8.0,2257235,TRIALID,,,
231,8.0,2257253,START,,,
231,8.0,2257295,FIXPOINT,255 255 255,960 540,
231,8.0,2258852,stimulus_onset,255 0 0,627 540,
231,8.0,2259867,FIXPOINT,255 0 0,627 540,
231,8.0,2259869,TRIAL_VAR_DATA,,left,1557.0
231,8.0,2259972,END,,,
231,9.0,2262010,TRIALID,,,
231,9.0,2262033,START,,,
231,9.0,2262071,FIXPOINT,255 255 255,960 540,
231,9.0,2264330,stimulus_onset,255 0 0,627 540,
231,9.0,2265342,FIXPOINT,255 0 0,627 540,
231,9.0,2265343,TRIAL_VAR_DATA,,left,2259.0
231,9.0,2265446,END,,,
231,10.0,2266887,TRIALID,,,
231,10.0,2266905,START,,,
231,10.0,2266941,FIXPOINT,255 255 255,960 540,
231,10.0,2269462,stimulus_onset,255 0 0,627 540,
231,10.0,2270475,FIXPOINT,255 0 0,627 540,
231,10.0,2270476,TRIAL_VAR_DATA,,left,2521.0
231,10.0,2270577,END,,,
231,11.0,2272398,TRIALID,,,
231,11.0,2272416,START,,,
231,11.0,2272452,FIXPOINT,255 255 255,960 540,
231,11.0,2274657,stimulus_onset,255 0 0,1292 540,
231,11.0,2275671,FIXPOINT,255 0 0,1292 540,
231,11.0,2275672,TRIAL_VAR_DATA,,right,2205.0
231,11.0,2275774,END,,,
231,12.0,2277331,TRIALID,,,
231,12.0,2277355,START,,,
231,12.0,2277390,FIXPOINT,255 255 255,960 540,
231,12.0,2279380,stimulus_onset,255 0 0,1292 540,
231,12.0,2280395,FIXPOINT,255 0 0,1292 540,
231,12.0,2280400,TRIAL_VAR_DATA,,right,1990.0
231,12.0,2280503,END,,,
231,13.0,2282146,TRIALID,,,
231,13.0,2282171,START,,,
231,13.0,2282207,FIXPOINT,255 255 255,960 540,
231,13.0,2283611,stimulus_onset,255 0 0,627 540,
231,13.0,2284626,FIXPOINT,255 0 0,627 540,
231,13.0,2284627,TRIAL_VAR_DATA,,left,1404.0
231,13.0,2284730,END,,,
231,14.0,2286411,TRIALID,,,
231,14.0,2286417,START,,,
231,14.0,2286469,FIXPOINT,255 255 255,960 540,
231,14.0,2288411,stimulus_onset,255 0 0,1292 540,
231,14.0,2289425,FIXPOINT,255 0 0,1292 540,
231,14.0,2289428,TRIAL_VAR_DATA,,right,1942.0
231,14.0,2289532,END,,,
231,15.0,2291643,TRIALID,,,
231,15.0,2291661,START,,,
231,15.0,2291706,FIXPOINT,255 255 255,960 540,
231,15.0,2293168,stimulus_onset,255 0 0,1292 540,
231,15.0,2294180,FIXPOINT,255 0 0,1292 540,
231,15.0,2294181,TRIAL_VAR_DATA,,right,1462.0
231,15.0,2294284,END,,,
188,0.0,2073075,TRIALID,,,
188,0.0,2073099,START,,,
188,0.0,2073135,FIXPOINT,255 255 255,960 540,
188,0.0,2075831,stimulus_onset,255 0 0,1290 540,
188,0.0,2076833,FIXPOINT,255 0 0,1290 540,
188,0.0,2076833,TRIAL_VAR_DATA,,right,2696.0
188,0.0,2076937,END,,,
188,1.0,2079644,TRIALID,,,
188,1.0,2079663,START,,,
188,1.0,2079699,FIXPOINT,255 255 255,960 540,
188,1.0,2081215,stimulus_onset,255 0 0,1290 540,
188,1.0,2082217,FIXPOINT,255 0 0,1290 540,
188,1.0,2082217,TRIAL_VAR_DATA,,right,1516.0
188,1.0,2082320,END,,,
188,2.0,2084585,TRIALID,,,
188,2.0,2084605,START,,,
188,2.0,2084640,FIXPOINT,255 255 255,960 540,
188,2.0,2087230,stimulus_onset,255 0 0,1290 540,
188,2.0,2088232,FIXPOINT,255 0 0,1290 540,
188,2.0,2088235,TRIAL_VAR_DATA,,right,2590.0
188,2.0,2088337,END,,,
188,3.0,2091164,TRIALID,,,
188,3.0,2091183,START,,,
188,3.0,2091220,FIXPOINT,255 255 255,960 540,
188,3.0,2093605,stimulus_onset,255 0 0,1290 540,
188,3.0,2094607,FIXPOINT,255 0 0,1290 540,
188,3.0,2094608,TRIAL_VAR_DATA,,right,2385.0
188,3.0,2094715,END,,,
188,4.0,2097709,TRIALID,,,
188,4.0,2097727,START,,,
188,4.0,2097766,FIXPOINT,255 255 255,960 540,
188,4.0,2098983,stimulus_onset,255 0 0,1290 540,
188,4.0,2099985,FIXPOINT,255 0 0,1290 540,
188,4.0,2099986,TRIAL_VAR_DATA,,right,1217.0
188,4.0,2100089,END,,,
188,5.0,2102175,TRIALID,,,
188,5.0,2102201,START,,,
188,5.0,2102235,FIXPOINT,255 255 255,960 540,
188,5.0,2103787,stimulus_onset,255 0 0,629 540,
188,5.0,2104790,FIXPOINT,255 0 0,629 540,
188,5.0,2104791,TRIAL_VAR_DATA,,left,1552.0
188,5.0,2104896,END,,,
188,6.0,2107311,TRIALID,,,
188,6.0,2107329,START,,,
188,6.0,2107367,FIXPOINT,255 255 255,960 540,
188,6.0,2109550,stimulus_onset,255 0 0,629 540,
188,6.0,2110552,FIXPOINT,255 0 0,629 540,
188,6.0,2110557,TRIAL_VAR_DATA,,left,2183.0
188,6.0,2110659,END,,,
188,7.0,2113479,TRIALID,,,
188,7.0,2113493,START,,,
188,7.0,2113535,FIXPOINT,255 255 255,960 540,
188,7.0,2115754,stimulus_onset,255 0 0,1290 540,
188,7.0,2116757,FIXPOINT,255 0 0,1290 540,
188,7.0,2116758,TRIAL_VAR_DATA,,right,2219.0
188,7.0,2116864,END,,,
188,8.0,2119625,TRIALID,,,
188,8.0,2119650,START,,,
188,8.0,2119692,FIXPOINT,255 255 255,960 540,
188,8.0,2121249,stimulus_onset,255 0 0,629 540,
188,8.0,2122252,FIXPOINT,255 0 0,629 540,
188,8.0,2122253,TRIAL_VAR_DATA,,left,1557.0
188,8.0,2122358,END,,,
188,9.0,2124760,TRIALID,,,
188,9.0,2124778,START,,,
188,9.0,2124822,FIXPOINT,255 255 255,960 540,
188,9.0,2127081,stimulus_onset,255 0 0,629 540,
188,9.0,2128083,FIXPOINT,255 0 0,629 540,
188,9.0,2128083,TRIAL_VAR_DATA,,left,2259.0
188,9.0,2128186,END,,,
188,10.0,2130501,TRIALID,,,
188,10.0,2130515,START,,,
188,10.0,2130554,FIXPOINT,255 255 255,960 540,
188,10.0,2133075,stimulus_onset,255 0 0,1290 540,
188,10.0,2134076,FIXPOINT,255 0 0,1290 540,
188,10.0,2134080,TRIAL_VAR_DATA,,right,2521.0
188,10.0,2134182,END,,,
188,11.0,2137048,TRIALID,,,
188,11.0,2137053,START,,,
188,11.0,2137099,FIXPOINT,255 255 255,960 540,
188,11.0,2139304,stimulus_onset,255 0 0,629 540,
188,11.0,2140306,FIXPOINT,255 0 0,629 540,
188,11.0,2140307,TRIAL_VAR_DATA,,left,2205.0
188,11.0,2140410,END,,,
188,12.0,2143546,TRIALID,,,
188,12.0,2143551,START,,,
188,12.0,2143604,FIXPOINT,255 255 255,960 540,
188,12.0,2145594,stimulus_onset,255 0 0,629 540,
188,12.0,2146596,FIXPOINT,255 0 0,629 540,
188,12.0,2146597,TRIAL_VAR_DATA,,left,1990.0
188,12.0,2146699,END,,,
188,13.0,2148758,TRIALID,,,
188,13.0,2148777,START,,,
188,13.0,2148814,FIXPOINT,255 255 255,960 540,
188,13.0,2150218,stimulus_onset,255 0 0,1290 540,
188,13.0,2151220,FIXPOINT,255 0 0,1290 540,
188,13.0,2151220,TRIAL_VAR_DATA,,right,1404.0
188,13.0,2151323,END,,,
188,14.0,2155525,TRIALID,,,
188,14.0,2155543,START,,,
188,14.0,2155579,FIXPOINT,255 255 255,960 540,
188,14.0,2157521,stimulus_onset,255 0 0,629 540,
188,14.0,2158523,FIXPOINT,255 0 0,629 540,
188,14.0,2158524,TRIAL_VAR_DATA,,left,1942.0
188,14.0,2158627,END,,,
188,15.0,2160950,TRIALID,,,
188,15.0,2160968,START,,,
188,15.0,2161012,FIXPOINT,255 255 255,960 540,
188,15.0,2162474,stimulus_onset,255 0 0,629 540,
188,15.0,2163476,FIXPOINT,255 0 0,629 540,
188,15.0,2163478,TRIAL_VAR_DATA,,left,1462.0
188,15.0,2163580,END,,,
308,0.0,2114702,TRIALID,,,
308,0.0,2114720,START,,,
308,0.0,2114761,FIXPOINT,255 255 255,960 540,
308,0.0,2117457,stimulus_onset,255 0 0,1290 540,
308,0.0,2118459,FIXPOINT,255 0 0,1290 540,
308,0.0,2118460,TRIAL_VAR_DATA,,right,2696.0
308,0.0,2118563,END,,,
308,1.0,2121304,TRIALID,,,
308,1.0,2121322,START,,,
308,1.0,2121356,FIXPOINT,255 255 255,960 540,
308,1.0,2122872,stimulus_onset,255 0 0,629 540,
308,1.0,2123874,FIXPOINT,255 0 0,629 540,
308,1.0,2123876,TRIAL_VAR_DATA,,left,1516.0
308,1.0,2123982,END,,,
308,2.0,2126983,TRIALID,,,
308,2.0,2127002,START,,,
308,2.0,2127036,FIXPOINT,255 255 255,960 540,
308,2.0,2129626,stimulus_onset,255 0 0,629 540,
308,2.0,2130628,FIXPOINT,255 0 0,629 540,
308,2.0,2130629,TRIAL_VAR_DATA,,left,2590.0
308,2.0,2130731,END,,,
308,3.0,2133582,TRIALID,,,
308,3.0,2133596,START,,,
308,3.0,2133642,FIXPOINT,255 255 255,960 540,
308,3.0,2136027,stimulus_onset,255 0 0,629 540,
308,3.0,2137030,FIXPOINT,255 0 0,629 540,
308,3.0,2137032,TRIAL_VAR_DATA,,left,2385.0
308,3.0,2137139,END,,,
308,4.0,2140908,TRIALID,,,
308,4.0,2140927,START,,,
308,4.0,2140965,FIXPOINT,255 255 255,960 540,
308,4.0,2142182,stimulus_onset,255 0 0,1290 540,
308,4.0,2143184,FIXPOINT,255 0 0,1290 540,
308,4.0,2143187,TRIAL_VAR_DATA,,right,1217.0
308,4.0,2143290,END,,,
308,5.0,2145906,TRIALID,,,
308,5.0,2145911,START,,,
308,5.0,2145962,FIXPOINT,255 255 255,960 540,
308,5.0,2147514,stimulus_onset,255 0 0,1290 540,
308,5.0,2148516,FIXPOINT,255 0 0,1290 540,
308,5.0,2148519,TRIAL_VAR_DATA,,right,1552.0
308,5.0,2148623,END,,,
308,6.0,2150913,TRIALID,,,
308,6.0,2150931,START,,,
308,6.0,2150966,FIXPOINT,255 255 255,960 540,
308,6.0,2153149,stimulus_onset,255 0 0,1290 540,
308,6.0,2154151,FIXPOINT,255 0 0,1290 540,
308,6.0,2154153,TRIAL_VAR_DATA,,right,2183.0
308,6.0,2154255,END,,,
308,7.0,2157012,TRIALID,,,
308,7.0,2157031,START,,,
308,7.0,2157066,FIXPOINT,255 255 255,960 540,
308,7.0,2159285,stimulus_onset,255 0 0,1290 540,
308,7.0,2160288,FIXPOINT,255 0 0,1290 540,
308,7.0,2160288,TRIAL_VAR_DATA,,right,2219.0
308,7.0,2160392,END,,,
308,8.0,2163296,TRIALID,,,
308,8.0,2163314,START,,,
308,8.0,2163349,FIXPOINT,255 255 255,960 540,
308,8.0,2164906,stimulus_onset,255 0 0,1290 540,
308,8.0,2165908,FIXPOINT,255 0 0,1290 540,
308,8.0,2165910,TRIAL_VAR_DATA,,right,1557.0
308,8.0,2166012,END,,,
308,9.0,2168922,TRIALID,,,
308,9.0,2168940,START,,,
308,9.0,2168977,FIXPOINT,255 255 255,960 540,
308,9.0,2171236,stimulus_onset,255 0 0,629 540,
308,9.0,2172238,FIXPOINT,255 0 0,629 540,
308,9.0,2172239,TRIAL_VAR_DATA,,left,2259.0
308,9.0,2172344,END,,,
308,10.0,2175122,TRIALID,,,
308,10.0,2175127,START,,,
308,10.0,2175174,FIXPOINT,255 255 255,960 540,
308,10.0,2177695,stimulus_onset,255 0 0,1290 540,
308,10.0,2178696,FIXPOINT,255 0 0,1290 540,
308,10.0,2178697,TRIAL_VAR_DATA,,right,2521.0
308,10.0,2178799,END,,,
308,11.0,2181526,TRIALID,,,
308,11.0,2181545,START,,,
308,11.0,2181581,FIXPOINT,255 255 255,960 540,
308,11.0,2183786,stimulus_onset,255 0 0,629 540,
308,11.0,2184788,FIXPOINT,255 0 0,629 540,
308,11.0,2184789,TRIAL_VAR_DATA,,left,2205.0
308,11.0,2184891,END,,,
308,12.0,2188104,TRIALID,,,
308,12.0,2188123,START,,,
308,12.0,2188158,FIXPOINT,255 255 255,960 540,
308,12.0,2190148,stimulus_onset,255 0 0,629 540,
308,12.0,2191150,FIXPOINT,255 0 0,629 540,
308,12.0,2191150,TRIAL_VAR_DATA,,left,1990.0
308,12.0,2191253,END,,,
308,13.0,2194409,TRIALID,,,
308,13.0,2194427,START,,,
308,13.0,2194470,FIXPOINT,255 255 255,960 540,
308,13.0,2195874,stimulus_onset,255 0 0,629 540,
308,13.0,2196876,FIXPOINT,255 0 0,629 540,
308,13.0,2196877,TRIAL_VAR_DATA,,left,1404.0
308,13.0,2196979,END,,,
308,14.0,2199264,TRIALID,,,
308,14.0,2199269,START,,,
308,14.0,2199321,FIXPOINT,255 255 255,960 540,
308,14.0,2201263,stimulus_onset,255 0 0,629 540,
308,14.0,2202265,FIXPOINT,255 0 0,629 540,
308,14.0,2202268,TRIAL_VAR_DATA,,left,1942.0
308,14.0,2202371,END,,,
308,15.0,2204812,TRIALID,,,
308,15.0,2204831,START,,,
308,15.0,2204867,FIXPOINT,255 255 255,960 540,
308,15.0,2206329,stimulus_onset,255 0 0,1290 540,
308,15.0,2207331,FIXPOINT,255 0 0,1290 540,
308,15.0,2207332,TRIAL_VAR_DATA,,right,1462.0
308,15.0,2207434,END,,,
289,0.0,8290419,TRIALID,,,
289,0.0,8290438,START,,,
289,0.0,8290474,FIXPOINT,255 255 255,960 540,
289,0.0,8293170,stimulus_onset,255 0 0,1290 540,
289,0.0,8294172,FIXPOINT,255 0 0,1290 540,
289,0.0,8294173,TRIAL_VAR_DATA,,right,2696.0
289,0.0,8294276,END,,,
289,1.0,8298257,TRIALID,,,
289,1.0,8298262,START,,,
289,1.0,8298309,FIXPOINT,255 255 255,960 540,
289,1.0,8299825,stimulus_onset,255 0 0,629 540,
289,1.0,8300826,FIXPOINT,255 0 0,629 540,
289,1.0,8300827,TRIAL_VAR_DATA,,left,1516.0
289,1.0,8300929,END,,,
289,2.0,8304927,TRIALID,,,
289,2.0,8304945,START,,,
289,2.0,8304980,FIXPOINT,255 255 255,960 540,
289,2.0,8307570,stimulus_onset,255 0 0,1290 540,
289,2.0,8308572,FIXPOINT,255 0 0,1290 540,
289,2.0,8308572,TRIAL_VAR_DATA,,right,2590.0
289,2.0,8308675,END,,,
289,3.0,8312410,TRIALID,,,
289,3.0,8312428,START,,,
289,3.0,8312463,FIXPOINT,255 255 255,960 540,
289,3.0,8314848,stimulus_onset,255 0 0,1290 540,
289,3.0,8315850,FIXPOINT,255 0 0,1290 540,
289,3.0,8315851,TRIAL_VAR_DATA,,right,2385.0
289,3.0,8315954,END,,,
289,4.0,8319538,TRIALID,,,
289,4.0,8319563,START,,,
289,4.0,8319603,FIXPOINT,255 255 255,960 540,
289,4.0,8320820,stimulus_onset,255 0 0,629 540,
289,4.0,8321822,FIXPOINT,255 0 0,629 540,
289,4.0,8321823,TRIAL_VAR_DATA,,left,1217.0
289,4.0,8321928,END,,,
289,5.0,8325107,TRIALID,,,
289,5.0,8325126,START,,,
289,5.0,8325165,FIXPOINT,255 255 255,960 540,
289,5.0,8326717,stimulus_onset,255 0 0,1290 540,
289,5.0,8327719,FIXPOINT,255 0 0,1290 540,
289,5.0,8327720,TRIAL_VAR_DATA,,right,1552.0
289,5.0,8327823,END,,,
289,6.0,8330607,TRIALID,,,
289,6.0,8330626,START,,,
289,6.0,8330668,FIXPOINT,255 255 255,960 540,
289,6.0,8332851,stimulus_onset,255 0 0,629 540,
289,6.0,8333852,FIXPOINT,255 0 0,629 540,
289,6.0,8333854,TRIAL_VAR_DATA,,left,2183.0
289,6.0,8333957,END,,,
289,7.0,8337580,TRIALID,,,
289,7.0,8337593,START,,,
289,7.0,8337637,FIXPOINT,255 255 255,960 540,
289,7.0,8339856,stimulus_onset,255 0 0,1290 540,
289,7.0,8340858,FIXPOINT,255 0 0,1290 540,
289,7.0,8340859,TRIAL_VAR_DATA,,right,2219.0
289,7.0,8340962,END,,,
289,8.0,8344360,TRIALID,,,
289,8.0,8344378,START,,,
289,8.0,8344420,FIXPOINT,255 255 255,960 540,
289,8.0,8345977,stimulus_onset,255 0 0,1290 540,
289,8.0,8346979,FIXPOINT,255 0 0,1290 540,
289,8.0,8346980,TRIAL_VAR_DATA,,right,1557.0
289,8.0,8347082,END,,,
289,9.0,8350437,TRIALID,,,
289,9.0,8350461,START,,,
289,9.0,8350497,FIXPOINT,255 255 255,960 540,
289,9.0,8352756,stimulus_onset,255 0 0,629 540,
289,9.0,8353758,FIXPOINT,255 0 0,629 540,
289,9.0,8353762,TRIAL_VAR_DATA,,left,2259.0
289,9.0,8353865,END,,,
289,10.0,8356856,TRIALID,,,
289,10.0,8356874,START,,,
289,10.0,8356915,FIXPOINT,255 255 255,960 540,
289,10.0,8359436,stimulus_onset,255 0 0,1290 540,
289,10.0,8360438,FIXPOINT,255 0 0,1290 540,
289,10.0,8360440,TRIAL_VAR_DATA,,right,2521.0
289,10.0,8360543,END,,,
289,11.0,8363913,TRIALID,,,
289,11.0,8363931,START,,,
289,11.0,8363968,FIXPOINT,255 255 255,960 540,
289,11.0,8366173,stimulus_onset,255 0 0,629 540,
289,11.0,8367175,FIXPOINT,255 0 0,629 540,
289,11.0,8367176,TRIAL_VAR_DATA,,left,2205.0
289,11.0,8367278,END,,,
289,12.0,8370229,TRIALID,,,
289,12.0,8370241,START,,,
289,12.0,8370287,FIXPOINT,255 255 255,960 540,
289,12.0,8372277,stimulus_onset,255 0 0,629 540,
